id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
"11251";"2645";VIA ROBERTO TREMELLONI;;ciclabile;ciclabile sede propria;margine;bidirezionale;corsia ciclabile;"230";9.22652656365006;45.5136560706807;"(45.5136560706807, 9.22652656365006)"
"11270";"6744";VIA CASCINA BELLARIA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;corsia ciclabile;"43";9.10660217641342;45.4796455783986;"(45.4796455783986, 9.10660217641342)"
"11271";"6858";VIA MAFALDA DI SAVOIA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"209";9.1068358408594;45.4935662418018;"(45.4935662418018, 9.1068358408594)"
"11272";"1436";VIA ROBERTO COZZI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile con lanterna bici;"17";9.20905986325601;45.5087037748455;"(45.5087037748455, 9.20905986325601)"
"11276";"6469";VIALE ACHILLE PAPA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;non regolamentato;"13";9.14362971514682;45.4901638891869;"(45.4901638891869, 9.14362971514682)"
"11277";"1135";VIA VOLTURNO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"20";9.19123566255641;45.4875990144107;"(45.4875990144107, 9.19123566255641)"
"11279";"6188";VIA ALBERTO DA GIUSSANO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"20";9.16185290633491;45.4700585864308;"(45.4700585864308, 9.16185290633491)"
"11280";"3319";VIALE DELL'AVIAZIONE;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"54";9.25951055156398;45.455020272183;"(45.455020272183, 9.25951055156398)"
"11287";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"7";9.25640031717253;45.4710268890446;"(45.4710268890446, 9.25640031717253)"
"11294";"6361";PIAZZALE GIULIO CESARE;;ciclabile;ciclabile sede propria;parterre;bidirezionale;corsia ciclabile;"98";9.15660559085973;45.4733859021794;"(45.4733859021794, 9.15660559085973)"
"11296";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"97";9.26359796041953;45.4703135022528;"(45.4703135022528, 9.26359796041953)"
"11298";"4135";VIA ADAMELLO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"7";9.20282635670556;45.4440726094278;"(45.4440726094278, 9.20282635670556)"
"11299";"6707";VIA BISCEGLIE;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"193";9.12138563626736;45.4463733636059;"(45.4463733636059, 9.12138563626736)"
"11300";"7327";VIA CASTELLAMMARE;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"18";9.14486426921084;45.5112826967958;"(45.5112826967958, 9.14486426921084)"
"11302";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"13";9.26149740125137;45.4714584516854;"(45.4714584516854, 9.26149740125137)"
"11304";"3278";VIA ROBERTO ARDIGO';;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;non regolamentato;"114";9.23768598931219;45.4689703617488;"(45.4689703617488, 9.23768598931219)"
"11305";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"12";9.15069113993367;45.4740594086799;"(45.4740594086799, 9.15069113993367)"
"11306";"6188";VIA ALBERTO DA GIUSSANO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"92";9.16234043211902;45.4697262759226;"(45.4697262759226, 9.16234043211902)"
"11308";"6349";VIA LUCA DELLA ROBBIA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"17";9.15998699874581;45.4722197931281;"(45.4722197931281, 9.15998699874581)"
"11309";"6359";VIALE CASSIODORO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"34";9.15971334502977;45.472909972571;"(45.472909972571, 9.15971334502977)"
"11311";"6871";VIA CARLA MILLY MIGNONE;;ciclabile;ciclabile sede propria;parco o area verde;bidirezionale;corsia ciclabile;"60";9.10689407134741;45.4716987398649;"(45.4716987398649, 9.10689407134741)"
"11312";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"55";9.19946947301815;45.4926931670137;"(45.4926931670137, 9.19946947301815)"
"11313";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"16";9.14875036687306;45.4752929799388;"(45.4752929799388, 9.14875036687306)"
"11315";"1088";VIALE ENRICO FERMI;;ciclabile;ciclabile sede propria;margine;bidirezionale;corsia ciclabile;"54";9.18320295745182;45.5057763735935;"(45.5057763735935, 9.18320295745182)"
"11316";"5144";ALZAIA NAVIGLIO GRANDE;;urbana;promiscuo pedoni;passerella;bidirezionale;non regolamentato;"28";9.16785307950208;45.4503913754713;"(45.4503913754713, 9.16785307950208)"
"11317";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"6";9.1506619153986;45.4738257752555;"(45.4738257752555, 9.1506619153986)"
"11318";"6858";VIA MAFALDA DI SAVOIA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;percorso promiscuo - pedonale e ciclabile;"207";9.1061771665782;45.4933580147668;"(45.4933580147668, 9.1061771665782)"
"11319";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"18";9.19899171158743;45.4802798302793;"(45.4802798302793, 9.19899171158743)"
"11320";"3323";VIA MECENATE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"116";9.24860966574229;45.4522874511918;"(45.4522874511918, 9.24860966574229)"
"11321";"3119";PIAZZALE DATEO;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"74";9.21650671515966;45.4677793873961;"(45.4677793873961, 9.21650671515966)"
"11327";"2717";VIA VITTORIO GASSMAN;;urbana;promiscuo pedoni;marciapiede;bidirezionale;percorso promiscuo - pedonale e ciclabile;"5";9.23897852144497;45.5132634693283;"(45.5132634693283, 9.23897852144497)"
"11328";"591";VIA MOLINO DELLE ARMI;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"138";9.18187093857836;45.457105168721;"(45.457105168721, 9.18187093857836)"
"11329";"1108";VIA MELCHIORRE GIOIA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"61";9.19101448164195;45.4809575773307;"(45.4809575773307, 9.19101448164195)"
"11331";"3178";VIALE MOLISE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"26";9.2240929679633;45.4606778698675;"(45.4606778698675, 9.2240929679633)"
"11332";"706";VIA PIETRO PALEOCAPA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"59";9.17584347096881;45.4696035814153;"(45.4696035814153, 9.17584347096881)"
"11334";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"112";9.09625196735424;45.5042727982743;"(45.5042727982743, 9.09625196735424)"
"11340";"6174";VIA VENTI SETTEMBRE;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"13";9.1669258139918;45.4677317071765;"(45.4677317071765, 9.1669258139918)"
"11341";"6302";VIA CALDERA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"276";9.09795703707861;45.4766702451335;"(45.4766702451335, 9.09795703707861)"
"11347";"7515";VIA ANTONIO CECHOV;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"60";9.11609958234303;45.4935355289653;"(45.4935355289653, 9.11609958234303)"
"11351";"7477";VIA EMANUELE KANT;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"10";9.11659578905394;45.4948911984491;"(45.4948911984491, 9.11659578905394)"
"11352";"7477";VIA EMANUELE KANT;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"116";9.11601895584493;45.4942776060431;"(45.4942776060431, 9.11601895584493)"
"11355";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"13";9.1507575251611;45.4738656499644;"(45.4738656499644, 9.1507575251611)"
"11356";"3319";VIALE DELL'AVIAZIONE;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"38";9.2594012508375;45.4549841914737;"(45.4549841914737, 9.2594012508375)"
"11359";"3110";PIAZZA ERMETE NOVELLI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"26";9.21974771635283;45.4705071061694;"(45.4705071061694, 9.21974771635283)"
"11360";"3243";VIA ARCANGELO CORELLI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"13";9.2628998755278;45.4702521652577;"(45.4702521652577, 9.2628998755278)"
"11361";"5275";VIALE CASSALA;;ciclabile;ciclabile segnaletica;ponte;monodirezionale - concorde;corsia ciclabile;"211";9.15876580815221;45.4470658008;"(45.4470658008, 9.15876580815221)"
"11363";"7515";VIA ANTONIO CECHOV;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"165";9.11736268631339;45.4931352335848;"(45.4931352335848, 9.11736268631339)"
"11364";"7354";VIA FRATELLI CAMILLO E GIANNINO ANTONA TRAVERSI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"11";9.14015226091635;45.5128303544813;"(45.5128303544813, 9.14015226091635)"
"11365";"7339";VIA FILIPPO DE PISIS;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"6";9.13984285917657;45.5115080554701;"(45.5115080554701, 9.13984285917657)"
"11369";"7482";VIALE ALCIDE DE GASPERI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"172";9.13601099223126;45.493080379073;"(45.493080379073, 9.13601099223126)"
"11371";"1377";PIAZZA CARBONARI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"11";9.20069298432791;45.4948153480985;"(45.4948153480985, 9.20069298432791)"
"11372";;PONTE VIA BERTELLI - VIA LISCATE;;urbana;promiscuo pedoni;passerella;bidirezionale;non regolamentato;"36";9.23210773503264;45.5040676858827;"(45.5040676858827, 9.23210773503264)"
"11373";"5316";PIAZZA GIAN ANTONIO MAGGI;;urbana;promiscuo pedoni;sottopasso;bidirezionale;non regolamentato;"51";9.17117809892327;45.4372716513105;"(45.4372716513105, 9.17117809892327)"
"11378";"7562";VIA GIULIO CONFALONIERI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"201";9.1397054407028;45.507885549435;"(45.507885549435, 9.1397054407028)"
"11381";"1783";VIA VINCENZO CAPELLI;;urbana;promiscuo pedoni;rampa;bidirezionale;non regolamentato;"115";9.18805855614367;45.482748942481;"(45.482748942481, 9.18805855614367)"
"11382";"4068";CORSO LODI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"5";9.22374071042798;45.4402086218974;"(45.4402086218974, 9.22374071042798)"
"11384";"4249";PIAZZALE LODI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;non regolamentato;"15";9.21065718898031;45.4470420568619;"(45.4470420568619, 9.21065718898031)"
"11385";"3218";VIA CERVIGNANO;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"115";9.22175353526;45.4581217410781;"(45.4581217410781, 9.22175353526)"
"11386";"3118";CORSO INDIPENDENZA;;urbana;promiscuo pedoni;parterre;monodirezionale - concorde;percorso promiscuo - pedonale e ciclabile;"88";9.2153488087853;45.4681427616303;"(45.4681427616303, 9.2153488087853)"
"11387";"7339";VIA FILIPPO DE PISIS;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"77";9.14402321211218;45.5115734072733;"(45.5115734072733, 9.14402321211218)"
"11388";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"20";9.11291969551584;45.4957683186168;"(45.4957683186168, 9.11291969551584)"
"11389";"6140";LARGO DOMODOSSOLA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"33";9.16004757202868;45.4802113574902;"(45.4802113574902, 9.16004757202868)"
"11390";"2494";VIA PONTE NUOVO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"104";9.23550096178173;45.5104545822869;"(45.5104545822869, 9.23550096178173)"
"11392";"7524";PIAZZA FEDERICO BONOLA;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"14";9.10696013515387;45.4975312514523;"(45.4975312514523, 9.10696013515387)"
"11394";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"75";9.23821868041729;45.5104807318249;"(45.5104807318249, 9.23821868041729)"
"11404";"2258";VIA GIULIO E CORRADO VENINI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - discorde;attraversamento - ciclabile;"6";9.2171158000006;45.4948111813574;"(45.4948111813574, 9.2171158000006)"
"11405";"2258";VIA GIULIO E CORRADO VENINI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"13";9.21705216058719;45.4947485966243;"(45.4947485966243, 9.21705216058719)"
"11406";"7166";PIAZZALE CARLO MAGNO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"20";9.15610725971956;45.4813991693589;"(45.4813991693589, 9.15610725971956)"
"11407";"7166";PIAZZALE CARLO MAGNO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"17";9.15631580201244;45.4813470153672;"(45.4813470153672, 9.15631580201244)"
